 Card Number	Card Type	Length [m]	Alive [%]	x Average [m]	x' Average [rad]	y Average [m]	y' Average [rad]	Phase Average [rad]	Momentum Average [GeV/c]	Kinetic Energy Average [GeV]	Rest Energy Average [GeV]	RF Phase [deg]	Power loss [watt]
     6	   3	    0.295000000000000E-01	    0.100000000000000E+03	   -0.314847206757461E-04	   -0.238500393536256E-03	    0.920420825859697E-04	   -0.844195800521699E-04	    0.706482666913755E+00	    0.638885690937420E-01	    0.182629361787738E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.300000000000000E-01	    0.100000000000000E+03	   -0.316039717654323E-04	   -0.238502179372857E-03	    0.919998726750209E-04	   -0.844198218994150E-04	    0.706548431816500E+00	    0.638885690963041E-01	    0.182629361803286E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.300000000000000E-01	    0.100000000000000E+03	   -0.316039717654323E-04	   -0.238502179372857E-03	    0.919998726750209E-04	   -0.844198218994150E-04	    0.706548431816500E+00	    0.638885690963041E-01	    0.182629361803286E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.305000000000000E-01	    0.100000000000000E+03	   -0.317232228551190E-04	   -0.238502179372857E-03	    0.919576627640705E-04	   -0.844198218994150E-04	    0.706614196719252E+00	    0.638885690963041E-01	    0.182629361803286E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.310000000000000E-01	    0.100000000000000E+03	   -0.318424748366552E-04	   -0.238503963072657E-03	    0.919154527327855E-04	   -0.844200625710198E-04	    0.706679957171406E+00	    0.638885690989350E-01	    0.182629361819267E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.310000000000000E-01	    0.100000000000000E+03	   -0.318424748366552E-04	   -0.238503963072657E-03	    0.919154527327855E-04	   -0.844200625710198E-04	    0.706679957171406E+00	    0.638885690989350E-01	    0.182629361819267E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.315000000000000E-01	    0.100000000000000E+03	   -0.319617268181917E-04	   -0.238503963072657E-03	    0.918732427014996E-04	   -0.844200625710198E-04	    0.706745717623566E+00	    0.638885690989350E-01	    0.182629361819267E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.320000000000000E-01	    0.100000000000000E+03	   -0.320809796904194E-04	   -0.238505744456208E-03	    0.918310325504524E-04	   -0.844203020948326E-04	    0.706811473622941E+00	    0.638885691016306E-01	    0.182629361835643E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.320000000000000E-01	    0.100000000000000E+03	   -0.320809796904194E-04	   -0.238505744456208E-03	    0.918310325504524E-04	   -0.844203020948326E-04	    0.706811473622941E+00	    0.638885691016306E-01	    0.182629361835643E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.325000000000000E-01	    0.100000000000000E+03	   -0.322002325626478E-04	   -0.238505744456208E-03	    0.917888223994054E-04	   -0.844203020948326E-04	    0.706877229622318E+00	    0.638885691016306E-01	    0.182629361835643E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.330000000000000E-01	    0.100000000000000E+03	   -0.323194863244785E-04	   -0.238507523661678E-03	    0.917466121291374E-04	   -0.844205405361255E-04	    0.706942981166801E+00	    0.638885691043883E-01	    0.182629361852403E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.330000000000000E-01	    0.100000000000000E+03	   -0.323194863244785E-04	   -0.238507523661678E-03	    0.917466121291374E-04	   -0.844205405361255E-04	    0.706942981166801E+00	    0.638885691043883E-01	    0.182629361852403E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.335000000000000E-01	    0.100000000000000E+03	   -0.324387400863095E-04	   -0.238507523661678E-03	    0.917044018588682E-04	   -0.844205405361255E-04	    0.707008732711287E+00	    0.638885691043883E-01	    0.182629361852403E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.340000000000000E-01	    0.100000000000000E+03	   -0.325579947367918E-04	   -0.238509300965125E-03	    0.916621914700554E-04	   -0.844207776262153E-04	    0.707074479798777E+00	    0.638885691072076E-01	    0.182629361869560E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.340000000000000E-01	    0.100000000000000E+03	   -0.325579947367918E-04	   -0.238509300965125E-03	    0.916621914700554E-04	   -0.844207776262153E-04	    0.707074479798777E+00	    0.638885691072076E-01	    0.182629361869560E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.345000000000000E-01	    0.100000000000000E+03	   -0.326772493872747E-04	   -0.238509300965125E-03	    0.916199810812425E-04	   -0.844207776262153E-04	    0.707140226886266E+00	    0.638885691072076E-01	    0.182629361869560E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.350000000000000E-01	    0.100000000000000E+03	   -0.327965049258041E-04	   -0.238511077058873E-03	    0.915777705745852E-04	   -0.844210133153385E-04	    0.707205969514775E+00	    0.638885691100846E-01	    0.182629361887071E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.350000000000000E-01	    0.100000000000000E+03	   -0.327965049258041E-04	   -0.238511077058873E-03	    0.915777705745852E-04	   -0.844210133153385E-04	    0.707205969514775E+00	    0.638885691100846E-01	    0.182629361887071E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.355000000000000E-01	    0.100000000000000E+03	   -0.329157604643332E-04	   -0.238511077058873E-03	    0.915355600679275E-04	   -0.844210133153385E-04	    0.707271712143279E+00	    0.638885691100846E-01	    0.182629361887071E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.360000000000000E-01	    0.100000000000000E+03	   -0.330350168901353E-04	   -0.238512851603769E-03	    0.914933494441518E-04	   -0.844212475513047E-04	    0.707337450310696E+00	    0.638885691130246E-01	    0.182629361904982E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.360000000000000E-01	    0.100000000000000E+03	   -0.330350168901353E-04	   -0.238512851603769E-03	    0.914933494441518E-04	   -0.844212475513047E-04	    0.707337450310696E+00	    0.638885691130246E-01	    0.182629361904982E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.365000000000000E-01	    0.100000000000000E+03	   -0.331542733159373E-04	   -0.238512851603769E-03	    0.914511388203760E-04	   -0.844212475513047E-04	    0.707403188478104E+00	    0.638885691130246E-01	    0.182629361904982E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.370000000000000E-01	    0.100000000000000E+03	   -0.332735306282327E-04	   -0.238514624590715E-03	    0.914089280801731E-04	   -0.844214804059562E-04	    0.707468922182286E+00	    0.638885691160302E-01	    0.182629361923298E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.370000000000000E-01	    0.100000000000000E+03	   -0.332735306282327E-04	   -0.238514624590715E-03	    0.914089280801731E-04	   -0.844214804059562E-04	    0.707468922182286E+00	    0.638885691160302E-01	    0.182629361923298E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.375000000000000E-01	    0.100000000000000E+03	   -0.333927879405279E-04	   -0.238514624590715E-03	    0.913667173399697E-04	   -0.844214804059562E-04	    0.707534655886481E+00	    0.638885691160302E-01	    0.182629361923298E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.380000000000000E-01	    0.100000000000000E+03	   -0.335120461383341E-04	   -0.238516395612337E-03	    0.913245064837992E-04	   -0.844217123427641E-04	    0.707600385125217E+00	    0.638885691191055E-01	    0.182629361942042E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.380000000000000E-01	    0.100000000000000E+03	   -0.335120461383341E-04	   -0.238516395612337E-03	    0.913245064837992E-04	   -0.844217123427641E-04	    0.707600385125217E+00	    0.638885691191055E-01	    0.182629361942042E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.385000000000000E-01	    0.100000000000000E+03	   -0.336313043361403E-04	   -0.238516395612337E-03	    0.912822956276273E-04	   -0.844217123427641E-04	    0.707666114363954E+00	    0.638885691191055E-01	    0.182629361942042E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.390000000000000E-01	    0.100000000000000E+03	   -0.337505634180213E-04	   -0.238518163762319E-03	    0.912400846559065E-04	   -0.844219434416272E-04	    0.707731839134803E+00	    0.638885691222617E-01	    0.182629361961280E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.390000000000000E-01	    0.100000000000000E+03	   -0.337505634180213E-04	   -0.238518163762319E-03	    0.912400846559065E-04	   -0.844219434416272E-04	    0.707731839134803E+00	    0.638885691222617E-01	    0.182629361961280E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.395000000000000E-01	    0.100000000000000E+03	   -0.338698224999024E-04	   -0.238518163762319E-03	    0.911978736841859E-04	   -0.844219434416272E-04	    0.707797563905641E+00	    0.638885691222617E-01	    0.182629361961280E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.400000000000000E-01	    0.100000000000000E+03	   -0.339890824643188E-04	   -0.238519928832874E-03	    0.911556625974318E-04	   -0.844221735065705E-04	    0.707863284206089E+00	    0.638885691255024E-01	    0.182629361981032E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.400000000000000E-01	    0.100000000000000E+03	   -0.339890824643188E-04	   -0.238519928832874E-03	    0.911556625974318E-04	   -0.844221735065705E-04	    0.707863284206089E+00	    0.638885691255024E-01	    0.182629361981032E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.405000000000000E-01	    0.100000000000000E+03	   -0.341083424287353E-04	   -0.238519928832874E-03	    0.911134515106789E-04	   -0.844221735065705E-04	    0.707929004506540E+00	    0.638885691255024E-01	    0.182629361981032E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.410000000000000E-01	    0.100000000000000E+03	   -0.342276032740354E-04	   -0.238521690600088E-03	    0.910712403091725E-04	   -0.844224030132006E-04	    0.707994720334181E+00	    0.638885691288237E-01	    0.182629362001279E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.410000000000000E-01	    0.100000000000000E+03	   -0.342276032740354E-04	   -0.238521690600088E-03	    0.910712403091725E-04	   -0.844224030132006E-04	    0.707994720334181E+00	    0.638885691288237E-01	    0.182629362001279E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.415000000000000E-01	    0.100000000000000E+03	   -0.343468641193355E-04	   -0.238521690600088E-03	    0.910290291076660E-04	   -0.844224030132006E-04	    0.708060436161823E+00	    0.638885691288237E-01	    0.182629362001279E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.420000000000000E-01	    0.100000000000000E+03	   -0.344661258441328E-04	   -0.238523449594177E-03	    0.909868177916670E-04	   -0.844226319970555E-04	    0.708126147514248E+00	    0.638885691322261E-01	    0.182629362022028E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.420000000000000E-01	    0.100000000000000E+03	   -0.344661258441328E-04	   -0.238523449594177E-03	    0.909868177916670E-04	   -0.844226319970555E-04	    0.708126147514248E+00	    0.638885691322261E-01	    0.182629362022028E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.425000000000000E-01	    0.100000000000000E+03	   -0.345853875689297E-04	   -0.238523449594177E-03	    0.909446064756686E-04	   -0.844226319970555E-04	    0.708191858866677E+00	    0.638885691322261E-01	    0.182629362022028E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.430000000000000E-01	    0.100000000000000E+03	   -0.347046501721004E-04	   -0.238525206341215E-03	    0.909023950452349E-04	   -0.844228608679722E-04	    0.708257565741386E+00	    0.638885691357148E-01	    0.182629362043302E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.430000000000000E-01	    0.100000000000000E+03	   -0.347046501721004E-04	   -0.238525206341215E-03	    0.909023950452349E-04	   -0.844228608679722E-04	    0.708257565741386E+00	    0.638885691357148E-01	    0.182629362043302E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.435000000000000E-01	    0.100000000000000E+03	   -0.348239127752707E-04	   -0.238525206341215E-03	    0.908601836148011E-04	   -0.844228608679722E-04	    0.708323272616088E+00	    0.638885691357148E-01	    0.182629362043302E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.440000000000000E-01	    0.100000000000000E+03	   -0.349431762554389E-04	   -0.238526960335708E-03	    0.908179720699022E-04	   -0.844230897955211E-04	    0.708388975010456E+00	    0.638885691392952E-01	    0.182629362065131E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.440000000000000E-01	    0.100000000000000E+03	   -0.349431762554389E-04	   -0.238526960335708E-03	    0.908179720699022E-04	   -0.844230897955211E-04	    0.708388975010456E+00	    0.638885691392952E-01	    0.182629362065131E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.445000000000000E-01	    0.100000000000000E+03	   -0.350624397356065E-04	   -0.238526960335708E-03	    0.907757605250052E-04	   -0.844230897955211E-04	    0.708454677404828E+00	    0.638885691392952E-01	    0.182629362065131E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.450000000000000E-01	    0.100000000000000E+03	   -0.351817040911328E-04	   -0.238528711052425E-03	    0.907335488660213E-04	   -0.844233179664128E-04	    0.708520375316102E+00	    0.638885691429760E-01	    0.182629362087564E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.450000000000000E-01	    0.100000000000000E+03	   -0.351817040911328E-04	   -0.238528711052425E-03	    0.907335488660213E-04	   -0.844233179664128E-04	    0.708520375316102E+00	    0.638885691429760E-01	    0.182629362087564E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.455000000000000E-01	    0.100000000000000E+03	   -0.353009684466591E-04	   -0.238528711052425E-03	    0.906913372070396E-04	   -0.844233179664128E-04	    0.708586073227370E+00	    0.638885691429760E-01	    0.182629362087564E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
