 Card Number	Card Type	Length [m]	Aperture x [m]	Aperture y [m]	x RMS [m]	x' RMS [rad]	y RMS [m]	y' RMS [rad]	Phase RMS [rad]	Momentum RMS [GeV/c]	Kinetic Energy RMS [GeV]	Rest Energy RMS [GeV]	Momentum Standard Deviation [GeV/c]	Kinetic Energy Standard Deviation [GeV]	(X,BGX') 100%-Emittance [m.rad]	(X,BGX') 90%-Emittance [m.rad]	(X,BGX') RMS-Emittance [m.rad]	(Y,BGY') 100%-Emittance [m.rad]	(Y,BGY') 90%-Emittance [m.rad]	(Y,BGY') RMS-Emittance [m.rad]	(PHI,dE) 100%-Emittance [deg.MeV]	(PHI,dE) 90%-Emittance [deg.MeV]	(PHI,dE) RMS-Emittance [deg.MeV]	(PHI,dP) 100%-Emittance [deg.MeV/c]	(PHI,dP) 90%-Emittance [deg.MeV/c]	(PHI,dP) RMS-Emittance [deg.MeV/c]	(X,X') Alpha [1]	(X,X') Beta [m/rad]	(Y,Y') Alpha [1]	(Y,Y') Beta [m/rad]	(PHI,dE) Alpha [1]	(PHI,dE) Beta [deg/MeV]	(PHI,dP) Alpha [1]	(PHI,dP) Beta [deg.c/MeV]	Halo(X,BGX')	Halo(Y,BGY')	Halo(Z,Z')	(X,Y) Alpha [1]	(X,Y) Beta [1]	(X,Y') Alpha [1]	(X,Y') Beta [m/rad]	(X',Y) Alpha [1]	(X',Y) Beta [rad/m]	(X',Y') Alpha [1]	(X',Y') Beta [1]	(X, BGX') Wanted Emittance [m.rad]	(Y, BGY') Wanted Emittance [m.rad]	(PHI, dE) Wanted Emittance [deg.MeV]	(PHI, dP) Wanted Emittance [deg.MeV/c]	 x beam size in wanted emittance [m]	 x' beam size in wanted emittance [rad]	 y beam size in wanted emittance [m]	 y' beam size in wanted emittance [rad]	 Phase beam size in wanted emittance [rad]	 Energy beam size in wanted emittance [GeV]	(X,Y) RMS-Emitt [m2]	(X,Y') RMS-Emitt [m2.rad2]	(X',Y) RMS-Emitt [m2.rad2]	(X',Y') RMS-Emitt [rad2]	(X,PH) Alpha [1]	(X,PH) Beta [m/deg]	(X,PH)RMS-Emittance [m.deg]	(Y,PH) Alpha [1]	(Y,PH) Beta [m/deg]	(Y,PH)RMS-Emittance [m.deg]
     6	   3	    0.985000000000001E-01	    0.000000000000000E+00	    0.000000000000000E+00	    0.515496987204165E-02	    0.796042861896219E-02	    0.638578846178589E-02	    0.581788602521367E-02	    0.315043278983320E+02	    0.215092765508233E-05	    0.122970596183300E-07	    0.111748622150695E+02	    0.215092765508233E-05	    0.122970596183300E-07	    0.152634830090535E-05	    0.564748871334978E-06	    0.153091150370691E-06	    0.131079133724294E-05	    0.563023432032230E-06	    0.152662116165076E-06	    0.284888193361005E+00	    0.508106471923864E-01	    0.132455367688151E-01	    0.498243048520201E+02	    0.888865598560039E+01	    0.231681545811829E+01	    0.116123797539491E+01	    0.992390802617579E+00	    0.967364421065773E+00	    0.152713816825206E+01	    0.134474371051576E+01	    0.245989256701419E+09	    0.134475672434394E+01	    0.140635272997465E+07	    0.728815838218737E-01	    0.686561464909023E-01	    0.813507766917257E+00	   -0.848442528940424E-01	    0.810156925650641E+00	   -0.713885489610222E+00	    0.108867071282061E+01	    0.843342507830374E+00	    0.163070605563499E+01	   -0.161097413350924E-02	    0.136827000633193E+01	    0.564748871334978E-06	    0.563023432032230E-06	    0.508106471923864E-01	    0.888865598560039E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.328007001363540E-04	    0.244093223678333E-04	    0.388595011213820E-04	    0.463128063206405E-04	   -0.389241426442727E+01	    0.657588373454395E-03	    0.404108640821340E-01	   -0.318079124094483E+00	    0.212702379358647E-03	    0.191715270894641E+00
     6	   3	    0.990000000000001E-01	    0.000000000000000E+00	    0.000000000000000E+00	    0.515195464390009E-02	    0.796023617783034E-02	    0.638376646292092E-02	    0.581759207884480E-02	    0.315043688141440E+02	    0.216813306855372E-05	    0.123954234449929E-07	    0.111748622150695E+02	    0.216813306855372E-05	    0.123954234449929E-07	    0.152636442599081E-05	    0.564754837616600E-06	    0.153092059483902E-06	    0.131081644276092E-05	    0.563034215590603E-06	    0.152660856815002E-06	    0.285105306628479E+00	    0.510202734433250E-01	    0.132868455963511E-01	    0.498622331765284E+02	    0.892418015178052E+01	    0.232404101127169E+01	    0.115999386410621E+01	    0.991224323902248E+00	    0.966646085229475E+00	    0.152618380385610E+01	    0.135489313761833E+01	    0.245225112611558E+09	    0.135490618682278E+01	    0.140198395459239E+07	    0.728866040856766E-01	    0.686537454476617E-01	    0.809200537500158E+00	   -0.846855232381855E-01	    0.809928691229163E+00	   -0.714575250547527E+00	    0.108844393158497E+01	    0.843831373579392E+00	    0.163157619547501E+01	   -0.159377241640343E-02	    0.136830602419006E+01	    0.564754837616600E-06	    0.563034215590603E-06	    0.510202734433250E-01	    0.892418015178052E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.327715722880765E-04	    0.243858556996618E-04	    0.388368990566150E-04	    0.463093481184859E-04	   -0.388428849647007E+01	    0.655915945231345E-03	    0.404665214282022E-01	   -0.318397832527222E+00	    0.212654337163166E-03	    0.191637164784677E+00
     5	   9	    0.990000000000001E-01	    0.000000000000000E+00	    0.000000000000000E+00	    0.515195464390009E-02	    0.796023617783034E-02	    0.638376646292092E-02	    0.581759207884480E-02	    0.315043688141440E+02	    0.216813306855372E-05	    0.123954234449929E-07	    0.111748622150695E+02	    0.216813306855372E-05	    0.123954234449929E-07	    0.152636442599081E-05	    0.564754837616600E-06	    0.153092059483902E-06	    0.131081644276092E-05	    0.563034215590603E-06	    0.152660856815002E-06	    0.285105306628479E+00	    0.510202734433250E-01	    0.132868455963511E-01	    0.498622331765284E+02	    0.892418015178052E+01	    0.232404101127169E+01	    0.115999386410621E+01	    0.991224323902248E+00	    0.966646085229475E+00	    0.152618380385610E+01	    0.135489313761833E+01	    0.245225112611558E+09	    0.135490618682278E+01	    0.140198395459239E+07	    0.728866040856766E-01	    0.686537454476617E-01	    0.809200537500158E+00	   -0.846855232381855E-01	    0.809928691229163E+00	   -0.714575250547527E+00	    0.108844393158497E+01	    0.843831373579392E+00	    0.163157619547501E+01	   -0.159377241640343E-02	    0.136830602419006E+01	    0.564754837616600E-06	    0.563034215590603E-06	    0.510202734433250E-01	    0.892418015178052E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.327715722880765E-04	    0.243858556996618E-04	    0.388368990566150E-04	    0.463093481184859E-04	   -0.388428849647007E+01	    0.655915945231345E-03	    0.404665214282022E-01	   -0.318397832527222E+00	    0.212654337163166E-03	    0.191637164784677E+00
     6	   3	    0.995000000000001E-01	    0.000000000000000E+00	    0.000000000000000E+00	    0.514894072665731E-02	    0.796023617783034E-02	    0.638174514923141E-02	    0.581759207884480E-02	    0.315044097300615E+02	    0.216813306855372E-05	    0.123954234449929E-07	    0.111748622150695E+02	    0.216813306855372E-05	    0.123954234449929E-07	    0.152636442028285E-05	    0.564754835504656E-06	    0.153092059568476E-06	    0.131081646282245E-05	    0.563034224207621E-06	    0.152660856763399E-06	    0.285105330104368E+00	    0.510202776443913E-01	    0.132868472113703E-01	    0.498622372760114E+02	    0.892418088549264E+01	    0.232404129369284E+01	    0.115881068683019E+01	    0.990064920974490E+00	    0.966012347272243E+00	    0.152521747584357E+01	    0.135489560142242E+01	    0.245225719771018E+09	    0.135490865069382E+01	    0.140198742584238E+07	    0.728866080082549E-01	    0.686537455611829E-01	    0.809203890176538E+00	   -0.845264520195966E-01	    0.809700440961319E+00	   -0.715209676365773E+00	    0.108813373988973E+01	    0.844287479698737E+00	    0.163245993017962E+01	   -0.159377241640343E-02	    0.136830602419006E+01	    0.564754835504656E-06	    0.563034224207621E-06	    0.510202776443913E-01	    0.892418088549264E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.327424677886484E-04	    0.243642758557573E-04	    0.388158746413255E-04	    0.463093481184859E-04	   -0.387618502328199E+01	    0.654248889776617E-03	    0.405221789763867E-01	   -0.318716793397524E+00	    0.212606338841436E-03	    0.191559063439369E+00
     6	   3	    0.100000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.514592826312166E-02	    0.796004378922833E-02	    0.637972471505973E-02	    0.581729803029325E-02	    0.315044510430477E+02	    0.218539801729471E-05	    0.124941373121814E-07	    0.111748622150695E+02	    0.218539801729471E-05	    0.124941373121814E-07	    0.152638043599250E-05	    0.564760761317227E-06	    0.153092972745847E-06	    0.131084153663702E-05	    0.562933615455789E-06	    0.152659594374046E-06	    0.285316158293271E+00	    0.511494058322118E-01	    0.133285018278023E-01	    0.498990640461005E+02	    0.894856548560070E+01	    0.233132733353687E+01	    0.115756661711644E+01	    0.988900857088668E+00	    0.965294065952935E+00	    0.152426447811618E+01	    0.136495842082680E+01	    0.244459974452688E+09	    0.136497150079075E+01	    0.139760949457663E+07	    0.728916218694113E-01	    0.686513488580225E-01	    0.804898248695389E+00	   -0.843670347904736E-01	    0.809472172537741E+00	   -0.715901675286056E+00	    0.108790829648474E+01	    0.844777351567376E+00	    0.163333182699296E+01	   -0.157658084963375E-02	    0.136834207918206E+01	    0.564760761317227E-06	    0.562933615455789E-06	    0.511494058322118E-01	    0.894856548560070E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.327133885358607E-04	    0.243408178563934E-04	    0.387932789157029E-04	    0.463058895070362E-04	   -0.386810370508565E+01	    0.652587186986969E-03	    0.405778388194483E-01	   -0.319036004477883E+00	    0.212558388064992E-03	    0.191480975229729E+00
     5	   9	    0.100000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.514592826312166E-02	    0.796004378922833E-02	    0.637972471505973E-02	    0.581729803029325E-02	    0.315044510430477E+02	    0.218539801729471E-05	    0.124941373121814E-07	    0.111748622150695E+02	    0.218539801729471E-05	    0.124941373121814E-07	    0.152638043599250E-05	    0.564760761317227E-06	    0.153092972745847E-06	    0.131084153663702E-05	    0.562933615455789E-06	    0.152659594374046E-06	    0.285316158293271E+00	    0.511494058322118E-01	    0.133285018278023E-01	    0.498990640461005E+02	    0.894856548560070E+01	    0.233132733353687E+01	    0.115756661711644E+01	    0.988900857088668E+00	    0.965294065952935E+00	    0.152426447811618E+01	    0.136495842082680E+01	    0.244459974452688E+09	    0.136497150079075E+01	    0.139760949457663E+07	    0.728916218694113E-01	    0.686513488580225E-01	    0.804898248695389E+00	   -0.843670347904736E-01	    0.809472172537741E+00	   -0.715901675286056E+00	    0.108790829648474E+01	    0.844777351567376E+00	    0.163333182699296E+01	   -0.157658084963375E-02	    0.136834207918206E+01	    0.564760761317227E-06	    0.562933615455789E-06	    0.511494058322118E-01	    0.894856548560070E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.327133885358607E-04	    0.243408178563934E-04	    0.387932789157029E-04	    0.463058895070362E-04	   -0.386810370508565E+01	    0.652587186986969E-03	    0.405778388194483E-01	   -0.319036004477883E+00	    0.212558388064992E-03	    0.191480975229729E+00
     6	   3	    0.100500000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.514291711511152E-02	    0.796004378922833E-02	    0.637770496735518E-02	    0.581729803029325E-02	    0.315044923561395E+02	    0.218539801729471E-05	    0.124941373121814E-07	    0.111748622150695E+02	    0.218539801729471E-05	    0.124941373121814E-07	    0.152638043065426E-05	    0.564760759342077E-06	    0.153092972831364E-06	    0.131084155692157E-05	    0.562933624166876E-06	    0.152659594321999E-06	    0.285316181729221E+00	    0.511494100336386E-01	    0.133285034480281E-01	    0.498990681384808E+02	    0.894856621950088E+01	    0.233132761686728E+01	    0.115638350410365E+01	    0.987743881357685E+00	    0.964660386819608E+00	    0.152329950209223E+01	    0.136496091648711E+01	    0.244460585877222E+09	    0.136497399651949E+01	    0.139761299021107E+07	    0.728916258340866E-01	    0.686513489705058E-01	    0.804901604967353E+00	   -0.842072748557885E-01	    0.809243889141119E+00	   -0.716538212672045E+00	    0.108759938017273E+01	    0.845234348067473E+00	    0.163421722554416E+01	   -0.157658084963375E-02	    0.136834207918206E+01	    0.564760759342077E-06	    0.562933624166876E-06	    0.511494100336386E-01	    0.894856621950088E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.326843326317594E-04	    0.243192456111057E-04	    0.387722612000581E-04	    0.463058895070362E-04	   -0.386004449974149E+01	    0.650930813035013E-03	    0.406334988653922E-01	   -0.319355468524352E+00	    0.212510481263822E-03	    0.191402891794926E+00
     6	   3	    0.101000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.513990742562638E-02	    0.795985145416804E-02	    0.637568610060811E-02	    0.581700388024585E-02	    0.315045340666235E+02	    0.220272154838156E-05	    0.125931703927722E-07	    0.111748622150695E+02	    0.220272154838156E-05	    0.125931703927722E-07	    0.152639633681940E-05	    0.564766644623179E-06	    0.153093890079942E-06	    0.131086659842885E-05	    0.562944378103056E-06	    0.152658328884537E-06	    0.285520809152200E+00	    0.513519621143493E-01	    0.133705019644434E-01	    0.499348114278201E+02	    0.898351036068117E+01	    0.233867380626383E+01	    0.115513947594078E+01	    0.986582232244956E+00	    0.963942160200192E+00	    0.152234787095457E+01	    0.137493734535059E+01	    0.243693348095773E+09	    0.137495045669084E+01	    0.139322652894533E+07	    0.728966331263510E-01	    0.686489565643709E-01	    0.800598277951315E+00	   -0.840471677414058E-01	    0.809015588486454E+00	   -0.717232459432101E+00	    0.108737528081965E+01	    0.845725228734121E+00	    0.163509088414681E+01	   -0.155939966064653E-02	    0.136837817132757E+01	    0.564766644623179E-06	    0.562944378103056E-06	    0.513519621143493E-01	    0.898351036068117E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.326553019743841E-04	    0.242957963179880E-04	    0.387496718296990E-04	    0.463024304976681E-04	   -0.385200726847717E+01	    0.649279748058531E-03	    0.406891612174967E-01	   -0.319675183299998E+00	    0.212462622113896E-03	    0.191324821509998E+00
     5	   9	    0.101000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.513990742562638E-02	    0.795985145416804E-02	    0.637568610060811E-02	    0.581700388024585E-02	    0.315045340666235E+02	    0.220272154838156E-05	    0.125931703927722E-07	    0.111748622150695E+02	    0.220272154838156E-05	    0.125931703927722E-07	    0.152639633681940E-05	    0.564766644623179E-06	    0.153093890079942E-06	    0.131086659842885E-05	    0.562944378103056E-06	    0.152658328884537E-06	    0.285520809152200E+00	    0.513519621143493E-01	    0.133705019644434E-01	    0.499348114278201E+02	    0.898351036068117E+01	    0.233867380626383E+01	    0.115513947594078E+01	    0.986582232244956E+00	    0.963942160200192E+00	    0.152234787095457E+01	    0.137493734535059E+01	    0.243693348095773E+09	    0.137495045669084E+01	    0.139322652894533E+07	    0.728966331263510E-01	    0.686489565643709E-01	    0.800598277951315E+00	   -0.840471677414058E-01	    0.809015588486454E+00	   -0.717232459432101E+00	    0.108737528081965E+01	    0.845725228734121E+00	    0.163509088414681E+01	   -0.155939966064653E-02	    0.136837817132757E+01	    0.564766644623179E-06	    0.562944378103056E-06	    0.513519621143493E-01	    0.898351036068117E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.326553019743841E-04	    0.242957963179880E-04	    0.387496718296990E-04	    0.463024304976681E-04	   -0.385200726847717E+01	    0.649279748058531E-03	    0.406891612174967E-01	   -0.319675183299998E+00	    0.212462622113896E-03	    0.191324821509998E+00
     6	   3	    0.101500000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.513689905631102E-02	    0.795985145416804E-02	    0.637366792162208E-02	    0.581700388024585E-02	    0.315045757772134E+02	    0.220272154838156E-05	    0.125931703927722E-07	    0.111748622150695E+02	    0.220272154838156E-05	    0.125931703927722E-07	    0.152639633185157E-05	    0.564766642785082E-06	    0.153093890166406E-06	    0.131086661893663E-05	    0.562944386910009E-06	    0.152658328832047E-06	    0.285520832548624E+00	    0.513519663222818E-01	    0.133705035898816E-01	    0.499348155131690E+02	    0.898351109565488E+01	    0.233867409050456E+01	    0.115395642720459E+01	    0.985427683604984E+00	    0.963308539897936E+00	    0.152138424680565E+01	    0.137493987305764E+01	    0.243693963748697E+09	    0.137495298446774E+01	    0.139323004875445E+07	    0.728966371329500E-01	    0.686489566758643E-01	    0.800601637423795E+00	   -0.838867167765391E-01	    0.808787273738437E+00	   -0.717871117900249E+00	    0.108706764594137E+01	    0.846183117796352E+00	    0.163597795053847E+01	   -0.155939966064653E-02	    0.136837817132757E+01	    0.564766642785082E-06	    0.562944386910009E-06	    0.513519663222818E-01	    0.898351109565488E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.326262946655401E-04	    0.242742317032884E-04	    0.387286608304023E-04	    0.463024304976681E-04	   -0.384399197012377E+01	    0.647633968466126E-03	    0.407448237732596E-01	   -0.319995151571547E+00	    0.212414807041033E-03	    0.191246756010126E+00
     6	   3	    0.102000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.513389215035635E-02	    0.795965917404490E-02	    0.637165062503502E-02	    0.581670962967811E-02	    0.315046178855190E+02	    0.222010274239362E-05	    0.126925405010220E-07	    0.111748622150695E+02	    0.222010274239362E-05	    0.126925405010220E-07	    0.152641212809491E-05	    0.564772487395116E-06	    0.153094811484216E-06	    0.131089162750578E-05	    0.562955126701091E-06	    0.152657060353084E-06	    0.285719342630856E+00	    0.515067031175084E-01	    0.134128440668736E-01	    0.499694905131524E+02	    0.901244605819266E+01	    0.234608009471259E+01	    0.115271244078263E+01	    0.984268449266731E+00	    0.962590368057675E+00	    0.152043398202469E+01	    0.138483015844786E+01	    0.242925341625166E+09	    0.138484329910335E+01	    0.138883567293959E+07	    0.729016377901663E-01	    0.686465686080076E-01	    0.796301351976898E+00	   -0.837259174606644E-01	    0.808558942636598E+00	   -0.718567622462454E+00	    0.108684489687083E+01	    0.846675009780811E+00	    0.163685337570482E+01	   -0.154222895586728E-02	    0.136841430064399E+01	    0.564772487395116E-06	    0.562955126701091E-06	    0.515067031175084E-01	    0.901244605819266E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.325973126035123E-04	    0.242507911546307E-04	    0.387060778364930E-04	    0.462989711062950E-04	   -0.383599846690182E+01	    0.645993454633599E-03	    0.408004886464986E-01	   -0.320315371092634E+00	    0.212367039725630E-03	    0.191168703674356E+00
