 Card Number	Card Type	Length [m]	Alive [%]	x Average [m]	x' Average [rad]	y Average [m]	y' Average [rad]	Phase Average [rad]	Momentum Average [GeV/c]	Kinetic Energy Average [GeV]	Rest Energy Average [GeV]	RF Phase [deg]	Power loss [watt]
     4	   9	    0.440000000000000E-01	    0.100000000000000E+03	   -0.349414580394914E-04	   -0.238448823521067E-03	    0.908182047023679E-04	   -0.844125525774649E-04	    0.708397523249491E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.450000000000000E-01	    0.100000000000000E+03	   -0.351799068630137E-04	   -0.238448823521067E-03	    0.907337921497887E-04	   -0.844125525774649E-04	    0.708529318029093E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.450000000000000E-01	    0.100000000000000E+03	   -0.351799068630137E-04	   -0.238448823521067E-03	    0.907337921497887E-04	   -0.844125525774649E-04	    0.708529318029093E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.460000000000000E-01	    0.100000000000000E+03	   -0.354183556865343E-04	   -0.238448823521067E-03	    0.906493795972121E-04	   -0.844125525774649E-04	    0.708661112808698E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.460000000000000E-01	    0.100000000000000E+03	   -0.354183556865343E-04	   -0.238448823521067E-03	    0.906493795972121E-04	   -0.844125525774649E-04	    0.708661112808698E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.470000000000000E-01	    0.100000000000000E+03	   -0.356568045100557E-04	   -0.238448823521067E-03	    0.905649670446337E-04	   -0.844125525774649E-04	    0.708792907588312E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.470000000000000E-01	    0.100000000000000E+03	   -0.356568045100557E-04	   -0.238448823521067E-03	    0.905649670446337E-04	   -0.844125525774649E-04	    0.708792907588312E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.480000000000000E-01	    0.100000000000000E+03	   -0.358952533335715E-04	   -0.238448823521067E-03	    0.904805544920582E-04	   -0.844125525774649E-04	    0.708924702367901E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.480000000000000E-01	    0.100000000000000E+03	   -0.358952533335715E-04	   -0.238448823521067E-03	    0.904805544920582E-04	   -0.844125525774649E-04	    0.708924702367901E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.490000000000000E-01	    0.100000000000000E+03	   -0.361337021570978E-04	   -0.238448823521067E-03	    0.903961419394803E-04	   -0.844125525774649E-04	    0.709056497147511E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.490000000000000E-01	    0.100000000000000E+03	   -0.361337021570978E-04	   -0.238448823521067E-03	    0.903961419394803E-04	   -0.844125525774649E-04	    0.709056497147511E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.500000000000000E-01	    0.100000000000000E+03	   -0.363721509806191E-04	   -0.238448823521067E-03	    0.903117293869016E-04	   -0.844125525774649E-04	    0.709188291927122E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.500000000000000E-01	    0.100000000000000E+03	   -0.363721509806191E-04	   -0.238448823521067E-03	    0.903117293869016E-04	   -0.844125525774649E-04	    0.709188291927122E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.510000000000000E-01	    0.100000000000000E+03	   -0.366105998041400E-04	   -0.238448823521067E-03	    0.902273168343233E-04	   -0.844125525774649E-04	    0.709320086706724E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.510000000000000E-01	    0.100000000000000E+03	   -0.366105998041400E-04	   -0.238448823521067E-03	    0.902273168343233E-04	   -0.844125525774649E-04	    0.709320086706724E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.520000000000000E-01	    0.100000000000000E+03	   -0.368490486276604E-04	   -0.238448823521067E-03	    0.901429042817475E-04	   -0.844125525774649E-04	    0.709451881486323E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.520000000000000E-01	    0.100000000000000E+03	   -0.368490486276604E-04	   -0.238448823521067E-03	    0.901429042817475E-04	   -0.844125525774649E-04	    0.709451881486323E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.530000000000000E-01	    0.100000000000000E+03	   -0.370874974511824E-04	   -0.238448823521067E-03	    0.900584917291695E-04	   -0.844125525774649E-04	    0.709583676265932E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.530000000000000E-01	    0.100000000000000E+03	   -0.370874974511824E-04	   -0.238448823521067E-03	    0.900584917291695E-04	   -0.844125525774649E-04	    0.709583676265932E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.540000000000000E-01	    0.100000000000000E+03	   -0.373259462747034E-04	   -0.238448823521067E-03	    0.899740791765918E-04	   -0.844125525774649E-04	    0.709715471045536E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.540000000000000E-01	    0.100000000000000E+03	   -0.373259462747034E-04	   -0.238448823521067E-03	    0.899740791765918E-04	   -0.844125525774649E-04	    0.709715471045536E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.550000000000000E-01	    0.100000000000000E+03	   -0.375643950982243E-04	   -0.238448823521067E-03	    0.898896666240131E-04	   -0.844125525774649E-04	    0.709847265825145E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.550000000000000E-01	    0.100000000000000E+03	   -0.375643950982243E-04	   -0.238448823521067E-03	    0.898896666240131E-04	   -0.844125525774649E-04	    0.709847265825145E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.560000000000000E-01	    0.100000000000000E+03	   -0.378028439217426E-04	   -0.238448823521067E-03	    0.898052540714387E-04	   -0.844125525774649E-04	    0.709979060604742E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.560000000000000E-01	    0.100000000000000E+03	   -0.378028439217426E-04	   -0.238448823521067E-03	    0.898052540714387E-04	   -0.844125525774649E-04	    0.709979060604742E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.570000000000000E-01	    0.100000000000000E+03	   -0.380412927452667E-04	   -0.238448823521067E-03	    0.897208415188591E-04	   -0.844125525774649E-04	    0.710110855384354E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.570000000000000E-01	    0.100000000000000E+03	   -0.380412927452667E-04	   -0.238448823521067E-03	    0.897208415188591E-04	   -0.844125525774649E-04	    0.710110855384354E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.580000000000000E-01	    0.100000000000000E+03	   -0.382797415687876E-04	   -0.238448823521067E-03	    0.896364289662816E-04	   -0.844125525774649E-04	    0.710242650163955E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.580000000000000E-01	    0.100000000000000E+03	   -0.382797415687876E-04	   -0.238448823521067E-03	    0.896364289662816E-04	   -0.844125525774649E-04	    0.710242650163955E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.590000000000000E-01	    0.100000000000000E+03	   -0.385181903923089E-04	   -0.238448823521067E-03	    0.895520164137041E-04	   -0.844125525774649E-04	    0.710374444943563E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.590000000000000E-01	    0.100000000000000E+03	   -0.385181903923089E-04	   -0.238448823521067E-03	    0.895520164137041E-04	   -0.844125525774649E-04	    0.710374444943563E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.600000000000000E-01	    0.100000000000000E+03	   -0.387566392158294E-04	   -0.238448823521067E-03	    0.894676038611275E-04	   -0.844125525774649E-04	    0.710506239723174E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.600000000000000E-01	    0.100000000000000E+03	   -0.387566392158294E-04	   -0.238448823521067E-03	    0.894676038611275E-04	   -0.844125525774649E-04	    0.710506239723174E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.610000000000000E-01	    0.100000000000000E+03	   -0.389950880393514E-04	   -0.238448823521067E-03	    0.893831913085490E-04	   -0.844125525774649E-04	    0.710638034502775E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.610000000000000E-01	    0.100000000000000E+03	   -0.389950880393514E-04	   -0.238448823521067E-03	    0.893831913085490E-04	   -0.844125525774649E-04	    0.710638034502775E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.620000000000000E-01	    0.100000000000000E+03	   -0.392335368628723E-04	   -0.238448823521067E-03	    0.892987787559714E-04	   -0.844125525774649E-04	    0.710769829282372E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.620000000000000E-01	    0.100000000000000E+03	   -0.392335368628723E-04	   -0.238448823521067E-03	    0.892987787559714E-04	   -0.844125525774649E-04	    0.710769829282372E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.630000000000000E-01	    0.100000000000000E+03	   -0.394719856863937E-04	   -0.238448823521067E-03	    0.892143662033930E-04	   -0.844125525774649E-04	    0.710901624061983E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.630000000000000E-01	    0.100000000000000E+03	   -0.394719856863937E-04	   -0.238448823521067E-03	    0.892143662033930E-04	   -0.844125525774649E-04	    0.710901624061983E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.640000000000000E-01	    0.100000000000000E+03	   -0.397104345099144E-04	   -0.238448823521067E-03	    0.891299536508073E-04	   -0.844125525774649E-04	    0.711033418841586E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.640000000000000E-01	    0.100000000000000E+03	   -0.397104345099144E-04	   -0.238448823521067E-03	    0.891299536508073E-04	   -0.844125525774649E-04	    0.711033418841586E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.650000000000000E-01	    0.100000000000000E+03	   -0.399488833334355E-04	   -0.238448823521067E-03	    0.890455410982380E-04	   -0.844125525774649E-04	    0.711165213621198E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.650000000000000E-01	    0.100000000000000E+03	   -0.399488833334355E-04	   -0.238448823521067E-03	    0.890455410982380E-04	   -0.844125525774649E-04	    0.711165213621198E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.660000000000000E-01	    0.100000000000000E+03	   -0.401873321569565E-04	   -0.238448823521067E-03	    0.889611285456623E-04	   -0.844125525774649E-04	    0.711297008400797E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.660000000000000E-01	    0.100000000000000E+03	   -0.401873321569565E-04	   -0.238448823521067E-03	    0.889611285456623E-04	   -0.844125525774649E-04	    0.711297008400797E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.670000000000000E-01	    0.100000000000000E+03	   -0.404257809804777E-04	   -0.238448823521067E-03	    0.888767159930837E-04	   -0.844125525774649E-04	    0.711428803180400E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.670000000000000E-01	    0.100000000000000E+03	   -0.404257809804777E-04	   -0.238448823521067E-03	    0.888767159930837E-04	   -0.844125525774649E-04	    0.711428803180400E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.680000000000000E-01	    0.100000000000000E+03	   -0.406642298039979E-04	   -0.238448823521067E-03	    0.887923034405079E-04	   -0.844125525774649E-04	    0.711560597960010E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.680000000000000E-01	    0.100000000000000E+03	   -0.406642298039979E-04	   -0.238448823521067E-03	    0.887923034405079E-04	   -0.844125525774649E-04	    0.711560597960010E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
