 Card Number	Card Type	Length [m]	Aperture x [m]	Aperture y [m]	x RMS [m]	x' RMS [rad]	y RMS [m]	y' RMS [rad]	Phase RMS [rad]	Momentum RMS [GeV/c]	Kinetic Energy RMS [GeV]	Rest Energy RMS [GeV]	Momentum Standard Deviation [GeV/c]	Kinetic Energy Standard Deviation [GeV]	(X,BGX') 100%-Emittance [m.rad]	(X,BGX') 90%-Emittance [m.rad]	(X,BGX') RMS-Emittance [m.rad]	(Y,BGY') 100%-Emittance [m.rad]	(Y,BGY') 90%-Emittance [m.rad]	(Y,BGY') RMS-Emittance [m.rad]	(PHI,dE) 100%-Emittance [deg.MeV]	(PHI,dE) 90%-Emittance [deg.MeV]	(PHI,dE) RMS-Emittance [deg.MeV]	(PHI,dP) 100%-Emittance [deg.MeV/c]	(PHI,dP) 90%-Emittance [deg.MeV/c]	(PHI,dP) RMS-Emittance [deg.MeV/c]	(X,X') Alpha [1]	(X,X') Beta [m/rad]	(Y,Y') Alpha [1]	(Y,Y') Beta [m/rad]	(PHI,dE) Alpha [1]	(PHI,dE) Beta [deg/MeV]	(PHI,dP) Alpha [1]	(PHI,dP) Beta [deg.c/MeV]	Halo(X,BGX')	Halo(Y,BGY')	Halo(Z,Z')	(X,Y) Alpha [1]	(X,Y) Beta [1]	(X,Y') Alpha [1]	(X,Y') Beta [m/rad]	(X',Y) Alpha [1]	(X',Y) Beta [rad/m]	(X',Y') Alpha [1]	(X',Y') Beta [1]	(X, BGX') Wanted Emittance [m.rad]	(Y, BGY') Wanted Emittance [m.rad]	(PHI, dE) Wanted Emittance [deg.MeV]	(PHI, dP) Wanted Emittance [deg.MeV/c]	 x beam size in wanted emittance [m]	 x' beam size in wanted emittance [rad]	 y beam size in wanted emittance [m]	 y' beam size in wanted emittance [rad]	 Phase beam size in wanted emittance [rad]	 Energy beam size in wanted emittance [GeV]	(X,Y) RMS-Emitt [m2]	(X,Y') RMS-Emitt [m2.rad2]	(X',Y) RMS-Emitt [m2.rad2]	(X',Y') RMS-Emitt [rad2]	(X,PH) Alpha [1]	(X,PH) Beta [m/deg]	(X,PH)RMS-Emittance [m.deg]	(Y,PH) Alpha [1]	(Y,PH) Beta [m/deg]	(Y,PH)RMS-Emittance [m.deg]
     7	   9	    0.259000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.426367841240214E-02	    0.797939091899411E-02	    0.576824128621734E-02	    0.584602157269784E-02	    0.315017276364008E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152429354635507E-05	    0.564496710000163E-06	    0.153022071101548E-06	    0.130827307610513E-05	    0.563914150359684E-06	    0.152770371904118E-06	    0.232591588754292E+00	    0.447789371740871E-01	    0.111334536191655E-01	    0.406815823120084E+02	    0.783208897728579E+01	    0.194737810756772E+01	    0.784669195881265E+00	    0.679196375776618E+00	    0.769768880493979E+00	    0.124516887355915E+01	   -0.758929282528872E-02	    0.292606591473223E+09	   -0.758927230034289E-02	    0.167287590538754E+07	    0.723584910251689E-01	    0.689016930723034E-01	    0.108571671106919E+01	   -0.130767241982299E-01	    0.739227561967236E+00	   -0.980035352054071E+00	    0.102118411128435E+01	    0.101280851812534E+01	    0.196889510998841E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564496710000163E-06	    0.563914150359684E-06	    0.447789371740871E-01	    0.783208897728579E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.245918233297553E-04	    0.178018374977655E-04	    0.323382790251841E-04	    0.466474343568362E-04	   -0.207949927390522E+01	    0.312307224019430E-03	    0.582085594128076E-01	   -0.435321524208405E+00	    0.199706477377399E-03	    0.166607553109781E+00
     8	   3	    0.260000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.425875725674365E-02	    0.797939091899411E-02	    0.576467719895888E-02	    0.584602157269784E-02	    0.315017341526060E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152429346951048E-05	    0.564496681542048E-06	    0.153022071100386E-06	    0.130827307455515E-05	    0.563914149691586E-06	    0.152770371885996E-06	    0.232591522731710E+00	    0.447789244633048E-01	    0.111334560443470E-01	    0.406815707642869E+02	    0.783208675409837E+01	    0.194737853176177E+01	    0.782290349293323E+00	    0.677629417938926E+00	    0.768489903590878E+00	    0.124363061646243E+01	   -0.758784635568904E-02	    0.292606648787921E+09	   -0.758782583038298E-02	    0.167287623306434E+07	    0.723584910029773E-01	    0.689016934983777E-01	    0.108571793981308E+01	   -0.124763309907064E-01	    0.738825185426145E+00	   -0.982276357946988E+00	    0.102114880867275E+01	    0.101406850816183E+01	    0.197135384652409E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564496681542048E-06	    0.563914149691586E-06	    0.447789244633048E-01	    0.783208675409837E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.245484503366050E-04	    0.177613813166373E-04	    0.322979456734215E-04	    0.466474343568362E-04	   -0.207167463365280E+01	    0.310993709067786E-03	    0.583195506630440E-01	   -0.436156752811783E+00	    0.199644096474254E-03	    0.166453723376098E+00
     7	   9	    0.260000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.425875725674365E-02	    0.797939091899411E-02	    0.576467719895888E-02	    0.584602157269784E-02	    0.315017341526060E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152429346951048E-05	    0.564496681542048E-06	    0.153022071100386E-06	    0.130827307455515E-05	    0.563914149691586E-06	    0.152770371885996E-06	    0.232591522731710E+00	    0.447789244633048E-01	    0.111334560443470E-01	    0.406815707642869E+02	    0.783208675409837E+01	    0.194737853176177E+01	    0.782290349293323E+00	    0.677629417938926E+00	    0.768489903590878E+00	    0.124363061646243E+01	   -0.758784635568904E-02	    0.292606648787921E+09	   -0.758782583038298E-02	    0.167287623306434E+07	    0.723584910029773E-01	    0.689016934983777E-01	    0.108571793981308E+01	   -0.124763309907064E-01	    0.738825185426145E+00	   -0.982276357946988E+00	    0.102114880867275E+01	    0.101406850816183E+01	    0.197135384652409E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564496681542048E-06	    0.563914149691586E-06	    0.447789244633048E-01	    0.783208675409837E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.245484503366050E-04	    0.177613813166373E-04	    0.322979456734215E-04	    0.466474343568362E-04	   -0.207167463365280E+01	    0.310993709067786E-03	    0.583195506630440E-01	   -0.436156752811783E+00	    0.199644096474254E-03	    0.166453723376098E+00
     8	   3	    0.261000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.425384537574045E-02	    0.797939091899411E-02	    0.576111683897374E-02	    0.584602157269784E-02	    0.315017406692062E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152429339266590E-05	    0.564496653083937E-06	    0.153022071099225E-06	    0.130827307300518E-05	    0.563914149023490E-06	    0.152770371867871E-06	    0.232591456711304E+00	    0.447789117529415E-01	    0.111334584696448E-01	    0.406815592169461E+02	    0.783208453098424E+01	    0.194737895597616E+01	    0.779911502705337E+00	    0.676067217789210E+00	    0.767210926687504E+00	    0.124209491731647E+01	   -0.758639988664017E-02	    0.292606706106901E+09	   -0.758637936097398E-02	    0.167287656076561E+07	    0.723584909808346E-01	    0.689016939244209E-01	    0.108571916882488E+01	   -0.118737788102982E-01	    0.738423703550044E+00	   -0.984525905389538E+00	    0.102111877725516E+01	    0.101533111316769E+01	    0.197381768984915E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564496653083937E-06	    0.563914149023490E-06	    0.447789117529415E-01	    0.783208453098424E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.245051728346666E-04	    0.177209555673333E-04	    0.322576293472128E-04	    0.466474343568362E-04	   -0.206387971544363E+01	    0.309687363312154E-03	    0.584305419736132E-01	   -0.436993446918913E+00	    0.199581974792993E-03	    0.166299923962232E+00
     7	   9	    0.261000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.425384537574045E-02	    0.797939091899411E-02	    0.576111683897374E-02	    0.584602157269784E-02	    0.315017406692062E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152429339266590E-05	    0.564496653083937E-06	    0.153022071099225E-06	    0.130827307300518E-05	    0.563914149023490E-06	    0.152770371867871E-06	    0.232591456711304E+00	    0.447789117529415E-01	    0.111334584696448E-01	    0.406815592169461E+02	    0.783208453098424E+01	    0.194737895597616E+01	    0.779911502705337E+00	    0.676067217789210E+00	    0.767210926687504E+00	    0.124209491731647E+01	   -0.758639988664017E-02	    0.292606706106901E+09	   -0.758637936097398E-02	    0.167287656076561E+07	    0.723584909808346E-01	    0.689016939244209E-01	    0.108571916882488E+01	   -0.118737788102982E-01	    0.738423703550044E+00	   -0.984525905389538E+00	    0.102111877725516E+01	    0.101533111316769E+01	    0.197381768984915E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564496653083937E-06	    0.563914149023490E-06	    0.447789117529415E-01	    0.783208453098424E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.245051728346666E-04	    0.177209555673333E-04	    0.322576293472128E-04	    0.466474343568362E-04	   -0.206387971544363E+01	    0.309687363312154E-03	    0.584305419736132E-01	   -0.436993446918913E+00	    0.199581974792993E-03	    0.166299923962232E+00
     8	   3	    0.262000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.424894280155768E-02	    0.797939091899411E-02	    0.575756021317655E-02	    0.584602157269784E-02	    0.315017471862017E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152429331582132E-05	    0.564496624625829E-06	    0.153022071098063E-06	    0.130827307145519E-05	    0.563914148355391E-06	    0.152770371849748E-06	    0.232591390693075E+00	    0.447788990429973E-01	    0.111334608950590E-01	    0.406815476699861E+02	    0.783208230794341E+01	    0.194737938021091E+01	    0.777532656117329E+00	    0.674509775327472E+00	    0.765931949783799E+00	    0.124056177612125E+01	   -0.758495341814236E-02	    0.292606763430164E+09	   -0.758493289211585E-02	    0.167287688849138E+07	    0.723584909586905E-01	    0.689016943504761E-01	    0.108572039810462E+01	   -0.112690632492845E-01	    0.738023125435478E+00	   -0.986784029705135E+00	    0.102109404128823E+01	    0.101659633894136E+01	    0.197628665130834E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564496624625829E-06	    0.563914148355391E-06	    0.447788990429973E-01	    0.783208230794341E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.244619908356613E-04	    0.176805604585961E-04	    0.322173301104749E-04	    0.466474343568362E-04	   -0.205611435026822E+01	    0.308388145982464E-03	    0.585415333439417E-01	   -0.437831609918981E+00	    0.199520112986089E-03	    0.166146154952633E+00
     7	   9	    0.262000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.424894280155768E-02	    0.797939091899411E-02	    0.575756021317655E-02	    0.584602157269784E-02	    0.315017471862017E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152429331582132E-05	    0.564496624625829E-06	    0.153022071098063E-06	    0.130827307145519E-05	    0.563914148355391E-06	    0.152770371849748E-06	    0.232591390693075E+00	    0.447788990429973E-01	    0.111334608950590E-01	    0.406815476699861E+02	    0.783208230794341E+01	    0.194737938021091E+01	    0.777532656117329E+00	    0.674509775327472E+00	    0.765931949783799E+00	    0.124056177612125E+01	   -0.758495341814236E-02	    0.292606763430164E+09	   -0.758493289211585E-02	    0.167287688849138E+07	    0.723584909586905E-01	    0.689016943504761E-01	    0.108572039810462E+01	   -0.112690632492845E-01	    0.738023125435478E+00	   -0.986784029705135E+00	    0.102109404128823E+01	    0.101659633894136E+01	    0.197628665130834E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564496624625829E-06	    0.563914148355391E-06	    0.447788990429973E-01	    0.783208230794341E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.244619908356613E-04	    0.176805604585961E-04	    0.322173301104749E-04	    0.466474343568362E-04	   -0.205611435026822E+01	    0.308388145982464E-03	    0.585415333439417E-01	   -0.437831609918981E+00	    0.199520112986089E-03	    0.166146154952633E+00
     8	   3	    0.263000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.424404956644807E-02	    0.797939091899411E-02	    0.575400732849179E-02	    0.584602157269784E-02	    0.315017537035922E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152429323897676E-05	    0.564496596167726E-06	    0.153022071096900E-06	    0.130827306990522E-05	    0.563914147687295E-06	    0.152770371831626E-06	    0.232591324677023E+00	    0.447788863334721E-01	    0.111334633205895E-01	    0.406815361234067E+02	    0.783208008497587E+01	    0.194737980446601E+01	    0.775153809529291E+00	    0.672957090553713E+00	    0.764652972879795E+00	    0.123903119287680E+01	   -0.758350695019549E-02	    0.292606820757708E+09	   -0.758348642380881E-02	    0.167287721624162E+07	    0.723584909366175E-01	    0.689016947765393E-01	    0.108572162765225E+01	   -0.106621799206423E-01	    0.737623460222020E+00	   -0.989050766246577E+00	    0.102107462509557E+01	    0.101786419128266E+01	    0.197876074224932E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564496596167726E-06	    0.563914147687295E-06	    0.447788863334721E-01	    0.783208008497587E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.244189043513429E-04	    0.176401962009214E-04	    0.321770480274180E-04	    0.466474343568362E-04	   -0.204837837039569E+01	    0.307096016617143E-03	    0.586525247734607E-01	   -0.438671245209648E+00	    0.199458511707920E-03	    0.165992416432046E+00
     7	   9	    0.263000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.424404956644807E-02	    0.797939091899411E-02	    0.575400732849179E-02	    0.584602157269784E-02	    0.315017537035922E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152429323897676E-05	    0.564496596167726E-06	    0.153022071096900E-06	    0.130827306990522E-05	    0.563914147687295E-06	    0.152770371831626E-06	    0.232591324677023E+00	    0.447788863334721E-01	    0.111334633205895E-01	    0.406815361234067E+02	    0.783208008497587E+01	    0.194737980446601E+01	    0.775153809529291E+00	    0.672957090553713E+00	    0.764652972879795E+00	    0.123903119287680E+01	   -0.758350695019549E-02	    0.292606820757708E+09	   -0.758348642380881E-02	    0.167287721624162E+07	    0.723584909366175E-01	    0.689016947765393E-01	    0.108572162765225E+01	   -0.106621799206423E-01	    0.737623460222020E+00	   -0.989050766246577E+00	    0.102107462509557E+01	    0.101786419128266E+01	    0.197876074224932E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564496596167726E-06	    0.563914147687295E-06	    0.447788863334721E-01	    0.783208008497587E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.244189043513429E-04	    0.176401962009214E-04	    0.321770480274180E-04	    0.466474343568362E-04	   -0.204837837039569E+01	    0.307096016617143E-03	    0.586525247734607E-01	   -0.438671245209648E+00	    0.199458511707920E-03	    0.165992416432046E+00
     8	   3	    0.264000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.423916570275169E-02	    0.797939091899411E-02	    0.575045819185368E-02	    0.584602157269784E-02	    0.315017602213777E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152429316213220E-05	    0.564496567709625E-06	    0.153022071095738E-06	    0.130827306835525E-05	    0.563914147019198E-06	    0.152770371813503E-06	    0.232591258663147E+00	    0.447788736243659E-01	    0.111334657462364E-01	    0.406815245772080E+02	    0.783207786208161E+01	    0.194738022874146E+01	    0.772774962941209E+00	    0.671409163467929E+00	    0.763373995975489E+00	    0.123750316758311E+01	   -0.758206048279961E-02	    0.292606878089534E+09	   -0.758203995605264E-02	    0.167287754401634E+07	    0.723584909144752E-01	    0.689016952026216E-01	    0.108572285746781E+01	   -0.100531244584175E-01	    0.737224717092290E+00	   -0.991326150392505E+00	    0.102106055306640E+01	    0.101913467599272E+01	    0.198123997402243E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564496567709625E-06	    0.563914147019198E-06	    0.447788736243659E-01	    0.783207786208161E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.243759133934960E-04	    0.175998630065749E-04	    0.321367831625452E-04	    0.466474343568362E-04	   -0.204067160936207E+01	    0.305810935060221E-03	    0.587635162615995E-01	   -0.439512356197028E+00	    0.199397171614767E-03	    0.165838708485512E+00
     7	   9	    0.264000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.423916570275169E-02	    0.797939091899411E-02	    0.575045819185368E-02	    0.584602157269784E-02	    0.315017602213777E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152429316213220E-05	    0.564496567709625E-06	    0.153022071095738E-06	    0.130827306835525E-05	    0.563914147019198E-06	    0.152770371813503E-06	    0.232591258663147E+00	    0.447788736243659E-01	    0.111334657462364E-01	    0.406815245772080E+02	    0.783207786208161E+01	    0.194738022874146E+01	    0.772774962941209E+00	    0.671409163467929E+00	    0.763373995975489E+00	    0.123750316758311E+01	   -0.758206048279961E-02	    0.292606878089534E+09	   -0.758203995605264E-02	    0.167287754401634E+07	    0.723584909144752E-01	    0.689016952026216E-01	    0.108572285746781E+01	   -0.100531244584175E-01	    0.737224717092290E+00	   -0.991326150392505E+00	    0.102106055306640E+01	    0.101913467599272E+01	    0.198123997402243E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564496567709625E-06	    0.563914147019198E-06	    0.447788736243659E-01	    0.783207786208161E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.243759133934960E-04	    0.175998630065749E-04	    0.321367831625452E-04	    0.466474343568362E-04	   -0.204067160936207E+01	    0.305810935060221E-03	    0.587635162615995E-01	   -0.439512356197028E+00	    0.199397171614767E-03	    0.165838708485512E+00
